Year,Region,Gender.Code,Education,rural_urban_class,source,measure1,measure2,attr,agr_by,overall_value,Ethnicity
1999,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,5547.64615516569,Asian or Pacific Islander
1999,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,overall,nation,6500,Asian or Pacific Islander
1999,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,545.642327522157,Asian or Pacific Islander
1999,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,625.759992304676,Asian or Pacific Islander
1999,United States,All genders,666,medium metro,National Vital Statistics System,YLL,absolute number,overall,nation,144670.140407304,Asian or Pacific Islander
1999,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,10753.7547416797,Asian or Pacific Islander
1999,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,13927.5055304601,Asian or Pacific Islander
1999,United States,All genders,666,small metro,National Vital Statistics System,Deaths,absolute number,overall,nation,721,Asian or Pacific Islander
1999,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,391.182005506356,Asian or Pacific Islander
1999,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,323.92892483782,Asian or Pacific Islander
1999,United States,All genders,666,small metro,National Vital Statistics System,YLL,absolute number,overall,nation,16586.08489096,Asian or Pacific Islander
1999,United States,All genders,666,small metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,7162.84447832172,Asian or Pacific Islander
1999,United States,All genders,666,small metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,7451.75124271496,Asian or Pacific Islander
1999,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,overall,nation,734,Asian or Pacific Islander
1999,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,378.246721507091,Asian or Pacific Islander
1999,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,463.112693106169,Asian or Pacific Islander
1999,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,absolute number,overall,nation,15381.700107162,Asian or Pacific Islander
1999,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,7283.26958285116,Asian or Pacific Islander
1999,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,9704.98714057117,Asian or Pacific Islander
1999,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,32172,Asian or Pacific Islander
1999,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,508.311211168462,Asian or Pacific Islander
1999,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,453.575928500463,Asian or Pacific Islander
1999,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,754267.783965853,Asian or Pacific Islander
1999,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,9667.66289523873,Asian or Pacific Islander
1999,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,10634.0205908958,Asian or Pacific Islander
1999,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,overall,nation,124316,Black or African American
1999,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,1103.52523220648,Black or African American
1999,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1358.93838341704,Black or African American
1999,United States,All genders,666,large central metro,National Vital Statistics System,YLL,absolute number,overall,nation,3325943.97036678,Black or African American
1999,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,26543.7103837944,Black or African American
1999,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,36356.9687122001,Black or African American
1999,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,overall,nation,39650,Black or African American
1999,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,1035.14643013113,Black or African American
1999,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1045.38619183587,Black or African American
1999,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,absolute number,overall,nation,1072579.47680907,Black or African American
1999,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,23339.5427553443,Black or African American
1999,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,28278.9350492495,Black or African American
1999,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,overall,nation,33668,Black or African American
1999,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,852.73359628714,Black or African American
1999,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1020.89295536839,Black or African American
1999,United States,All genders,666,medium metro,National Vital Statistics System,YLL,absolute number,overall,nation,882309.332478853,Black or African American
1999,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,20057.2444538509,Black or African American
1999,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,26753.6943680482,Black or African American
1999,United States,All genders,666,small metro,National Vital Statistics System,Deaths,absolute number,overall,nation,8509,Black or African American
1999,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,538.526061741097,Black or African American
1999,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,668.100043951849,Black or African American
1999,United States,All genders,666,small metro,National Vital Statistics System,YLL,absolute number,overall,nation,215228.039478499,Black or African American
1999,United States,All genders,666,small metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,12620.0331946141,Black or African American
1999,United States,All genders,666,small metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,16899.0319232877,Black or African American
1999,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,overall,nation,349,Black or African American
1999,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,22.5785202484634,Black or African American
1999,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,30.6881383945481,Black or African American
1999,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,absolute number,overall,nation,8991.386526147,Black or African American
1999,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,560.792858019268,Black or African American
1999,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,790.627260954941,Black or African American
1999,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,266180,Black or African American
1999,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,1092.64129781457,Black or African American
1999,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1298.20750016485,Black or African American
1999,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,6959266.36957125,Black or African American
1999,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,25583.9317465008,Black or African American
1999,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,33941.5876347674,Black or African American
1999,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,overall,nation,624105,"White, All Origins"
1999,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,1059.24193126131,"White, All Origins"
1999,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1710.58935644837,"White, All Origins"
1999,United States,All genders,666,large central metro,National Vital Statistics System,YLL,absolute number,overall,nation,12451239.5432355,"White, All Origins"
1999,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,21681.6087368037,"White, All Origins"
1999,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,34127.202693854,"White, All Origins"
1999,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,overall,nation,316249,"White, All Origins"
1999,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,575.525534743239,"White, All Origins"
1999,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,880.487111390979,"White, All Origins"
1999,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,absolute number,overall,nation,6154803.97641789,"White, All Origins"
1999,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,11103.9512629852,"White, All Origins"
1999,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,17135.9453290727,"White, All Origins"
1999,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,overall,nation,313337,"White, All Origins"
1999,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,632.585586599919,"White, All Origins"
1999,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1048.16053345216,"White, All Origins"
1999,United States,All genders,666,medium metro,National Vital Statistics System,YLL,absolute number,overall,nation,6184288.3917127,"White, All Origins"
1999,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,12695.1036964954,"White, All Origins"
1999,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,20687.3973379447,"White, All Origins"
1999,United States,All genders,666,small metro,National Vital Statistics System,Deaths,absolute number,overall,nation,86896,"White, All Origins"
1999,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,361.240879758275,"White, All Origins"
1999,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,614.514538879731,"White, All Origins"
1999,United States,All genders,666,small metro,National Vital Statistics System,YLL,absolute number,overall,nation,1717418.88736316,"White, All Origins"
1999,United States,All genders,666,small metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,7312.29531856821,"White, All Origins"
1999,United States,All genders,666,small metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,12145.3102056632,"White, All Origins"
1999,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,overall,nation,9012,"White, All Origins"
1999,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,35.0099838329324,"White, All Origins"
1999,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,61.8685526925707,"White, All Origins"
1999,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,absolute number,overall,nation,175640.90889979,"White, All Origins"
1999,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,706.292809364177,"White, All Origins"
1999,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,1205.79769498864,"White, All Origins"
1999,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,2013977,"White, All Origins"
1999,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,832.952099834746,"White, All Origins"
1999,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1331.06190158865,"White, All Origins"
1999,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,39840473.5527419,"White, All Origins"
1999,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,16664.0606233716,"White, All Origins"
1999,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,26331.0536750444,"White, All Origins"
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,overall,nation,772438,"All, All Origins"
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,total,nation,994739,"All, All Origins"
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,1038.72842846088,"All, All Origins"
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,1341.45956590265,"All, All Origins"
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1546.87412824894,"All, All Origins"
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1992.05117234034,"All, All Origins"
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,absolute number,overall,nation,16347195.645593,"All, All Origins"
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,absolute number,total,nation,19212037.6382484,"All, All Origins"
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,21849.2760037555,"All, All Origins"
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,25878.9718034291,"All, All Origins"
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,32736.6779127794,"All, All Origins"
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,38473.7726180631,"All, All Origins"
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,overall,nation,357475,"All, All Origins"
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,total,nation,460029,"All, All Origins"
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,584.879302677384,"All, All Origins"
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,755.348325903369,"All, All Origins"
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,852.437658126321,"All, All Origins"
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1096.988722093,"All, All Origins"
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,absolute number,overall,nation,7250466.94971657,"All, All Origins"
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,absolute number,total,nation,8692167.79452767,"All, All Origins"
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,11577.9443036043,"All, All Origins"
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,13971.9265711183,"All, All Origins"
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,17289.5197340756,"All, All Origins"
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,20727.410752663,"All, All Origins"
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,overall,nation,359440,"All, All Origins"
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,total,nation,459287,"All, All Origins"
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,644.355480781571,"All, All Origins"
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,821.039330045279,"All, All Origins"
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1030.13636066099,"All, All Origins"
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1316.2926738229,"All, All Origins"
2000,United States,All genders,666,medium metro,National Vital Statistics System,YLL,absolute number,overall,nation,7339754.96557266,"All, All Origins"
2000,United States,All genders,666,medium metro,National Vital Statistics System,YLL,absolute number,total,nation,8761264.76341235,"All, All Origins"
2000,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,13252.2824630475,"All, All Origins"
2000,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,15719.3879040325,"All, All Origins"
2000,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,21035.3562997397,"All, All Origins"
2000,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,25109.329507481,"All, All Origins"
2000,United States,All genders,666,small metro,National Vital Statistics System,Deaths,absolute number,overall,nation,97457,"All, All Origins"
2000,United States,All genders,666,small metro,National Vital Statistics System,Deaths,absolute number,total,nation,125374,"All, All Origins"
2000,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,369.394153272466,"All, All Origins"
2000,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,472.979243239507,"All, All Origins"
2000,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,610.55050722484,"All, All Origins"
2000,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,785.445471262271,"All, All Origins"
2000,United States,All genders,666,small metro,National Vital Statistics System,YLL,absolute number,overall,nation,1975291.72227944,"All, All Origins"
2000,United States,All genders,666,small metro,National Vital Statistics System,YLL,absolute number,total,nation,2397931.96274609,"All, All Origins"
2000,United States,All genders,666,small metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,7621.47597411237,"All, All Origins"
2000,United States,All genders,666,small metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,9154.2703001087,"All, All Origins"
2000,United States,All genders,666,small metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,12374.8459623705,"All, All Origins"
2000,United States,All genders,666,small metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,15022.610752899,"All, All Origins"
2000,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,overall,nation,10417,"All, All Origins"
2000,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,total,nation,13448,"All, All Origins"
2000,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,37.1690272913398,"All, All Origins"
2000,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,47.6428860408699,"All, All Origins"
2000,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,64.0922189634337,"All, All Origins"
2000,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,82.7409197101139,"All, All Origins"
2000,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,absolute number,overall,nation,209725.456019994,"All, All Origins"
2000,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,absolute number,total,nation,255233.463665367,"All, All Origins"
2000,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,773.475568852038,"All, All Origins"
2000,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,925.862142894391,"All, All Origins"
2000,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,1290.36861375055,"All, All Origins"
2000,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,1570.36373620393,"All, All Origins"
2000,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,2334649,"All, All Origins"
2000,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,3000325,"All, All Origins"
2000,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,841.003714695938,"All, All Origins"
2000,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,1081.79118988021,"All, All Origins"
2000,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1279.46340257957,"All, All Origins"
2000,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1644.2754492622,"All, All Origins"
2000,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,48080971.9932806,"All, All Origins"
2000,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,57480162.6885229,"All, All Origins"
2000,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,17227.2875190866,"All, All Origins"
2000,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,20639.655543263,"All, All Origins"
2000,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,26349.9326990292,"All, All Origins"
2000,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,31500.9941684102,"All, All Origins"
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,overall,nation,1926,American Indian or Alaska Native
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,total,nation,2207,American Indian or Alaska Native
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,744.333001068928,American Indian or Alaska Native
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,929.987881426227,American Indian or Alaska Native
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,647.438483259379,American Indian or Alaska Native
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,741.898615032943,American Indian or Alaska Native
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,absolute number,overall,nation,57416.311722866,American Indian or Alaska Native
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,absolute number,total,nation,58156.280426115,American Indian or Alaska Native
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,17124.7579768558,American Indian or Alaska Native
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,19436.2446894877,American Indian or Alaska Native
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,19300.8981184839,American Indian or Alaska Native
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,19549.6438167658,American Indian or Alaska Native
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,overall,nation,420,American Indian or Alaska Native
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,total,nation,517,American Indian or Alaska Native
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,337.110162400713,American Indian or Alaska Native
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,440.595476705109,American Indian or Alaska Native
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,263.073829791232,American Indian or Alaska Native
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,323.831357147779,American Indian or Alaska Native
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,absolute number,overall,nation,11403.523555174,American Indian or Alaska Native
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,absolute number,total,nation,12610.395671884,American Indian or Alaska Native
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,6907.37655878775,American Indian or Alaska Native
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,8418.39456891491,American Indian or Alaska Native
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,7142.78241612893,American Indian or Alaska Native
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,7898.72639186977,American Indian or Alaska Native
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,overall,nation,1167,American Indian or Alaska Native
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,total,nation,1278,American Indian or Alaska Native
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,470.075495917563,American Indian or Alaska Native
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,558.593855779633,American Indian or Alaska Native
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,449.352539592695,American Indian or Alaska Native
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,492.093012510252,American Indian or Alaska Native
2000,United States,All genders,666,medium metro,National Vital Statistics System,YLL,absolute number,overall,nation,35337.231232704,American Indian or Alaska Native
2000,United States,All genders,666,medium metro,National Vital Statistics System,YLL,absolute number,total,nation,33857.111262644,American Indian or Alaska Native
2000,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,11257.4685167052,American Indian or Alaska Native
2000,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,12092.31118086,American Indian or Alaska Native
2000,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,13606.5763466922,American Indian or Alaska Native
2000,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,13036.6571800699,American Indian or Alaska Native
2000,United States,All genders,666,small metro,National Vital Statistics System,Deaths,absolute number,overall,nation,407,American Indian or Alaska Native
2000,United States,All genders,666,small metro,National Vital Statistics System,Deaths,absolute number,total,nation,473,American Indian or Alaska Native
2000,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,275.376382570496,American Indian or Alaska Native
2000,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,342.318909361928,American Indian or Alaska Native
2000,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,268.393529539774,American Indian or Alaska Native
2000,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,311.916804600278,American Indian or Alaska Native
2000,United States,All genders,666,small metro,National Vital Statistics System,YLL,absolute number,overall,nation,11774.944338965,American Indian or Alaska Native
2000,United States,All genders,666,small metro,National Vital Statistics System,YLL,absolute number,total,nation,11999.224106351,American Indian or Alaska Native
2000,United States,All genders,666,small metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,6428.12914516256,American Indian or Alaska Native
2000,United States,All genders,666,small metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,7218.13760788142,American Indian or Alaska Native
2000,United States,All genders,666,small metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,7764.91123161966,American Indian or Alaska Native
2000,United States,All genders,666,small metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,7912.81108020218,American Indian or Alaska Native
2000,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,overall,nation,408,American Indian or Alaska Native
